age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
53,F,436,En Couple,2,false,7172 NG 62
79,M,198,En Couple,3,false,1882 CQ 47
62,M,1215,En Couple,3,false,8731 WD 17
65,M,475,Célibataire,0,false,9030 RB 16
44,F,564,Célibataire,0,false,6395 XX 37
51,M,708,Célibataire,0,false,7902 NI 44
28,F,527,Marié(e),2,false,4459 OC 46
58,Féminin,171,En Couple,0,false,9104 RK 96
18,M,1283,En Couple,4,false,7771 HH 22
66,F,442,En Couple,1,true,5664 NC 92
34,M,464,En Couple,0,false,5703 PP 21
46,M,585,En Couple,2,false,8705 UQ 96
20,M,773,En Couple,0,true,9093 LG 73
64,M,562,En Couple,2,false,7835 VF 92
21,F,868,Célibataire,0,false,3331 GU 28
19,F,566,En Couple,2,true,4723 FH 97
25,F,524,En Couple,1,true,9100 CX 39
47,M,1206,Célibataire,0,false,7399 FP 34
19,M,501,En Couple,2,false,7922 YZ 37
42,M,441,En Couple,3,false,6993 JV 76
56,F,220,En Couple,2,false,8002 RM 12
37,F,536,Célibataire,0,false,8945 WD 93
58,M,1231,En Couple,1,false,3909 JR 16
58,M,1328,Célibataire,0,false,2837 FQ 34
65,M,825,En Couple,2,false,7371 SG 27
53,M,157,Célibataire,0,false,7331 PW 11
54,M,1298,En Couple,3,false,4655 IT 97
26,M,415,En Couple,1,false,7723 HB 49
70,M,523,Célibataire,0,false,6071 GU 30
58,M,751,En Couple,0,false,8951 TM 48
62,F,560,En Couple,2,false,6451 ZX 14
73,M,1214,En Couple,0,false,171 FP 61
28,M,595,En Couple,1,false,5387 NO 43
44,M,1064,En Couple,4,false,3847 KS 93
41,M,1352,En Couple,0,false,9459 NJ 17
63,M,433,En Couple,1,false,9730 VD 80
44,Homme,210,En Couple,2,false,9817 IK 67
80,M,448,Seule,1,false,974 LJ 49
21,M,586,En Couple,1,true,9202 CC 28
55,F,154,En Couple,0,false,9849 WC 10
51,F,403,En Couple,4,false,2162 QX 26
73,F,493,Célibataire,0,false,3047 GO 75
34,M,436,En Couple,3,false,6547 BZ 69
57,M,453,Marié(e),3,false,5354 MZ 35
30,M,1169,Célibataire,0,false,4186 NN 24
26,M,239,En Couple,4,false,9004 RC 90
38,M,478,En Couple,0,true,6887 OH 84
29,M,498,En Couple,0,false,6305 FG 36
37,F,556,En Couple,2,false,2067 NT 14
77,M,595,En Couple,2,true,1016 IX 36
22,M,488,Seule,1,false,5041 DL 85
26,Masculin,1390,En Couple,3,false,1752 VN 29
29,F,181,Célibataire,0,false,1647 TB 54
22,M,452,Célibataire,0,false,7093 VJ 52
52,M,442,En Couple,0,false,9764 QX 47
57,M,476,En Couple,4,true,7578 VJ 49
84,M,207,Seul,0,false,4657 DV 79
70,M,158,Célibataire,0,false,749 VZ 85
23,F,524,En Couple,3,false,7410 DD 49
38,F,460,Seule,1,false,6848 WA 96
25,M,531,Célibataire,0,false,8956 MW 83
84,F,408,Seule,2,false,8588 YR 60
34,M,441,Célibataire,0,false,3182 SC 26
56,M,531,Célibataire,0,false,7605 HH 96
59,M,456,En Couple,3,false,5793 AN 79
50,M,203,En Couple,0,false,7451 TU 26
46,M,196,Célibataire,0,false,2010 NR 23
59,M,834,Seule,3,false,5396 BF 95
27,M,598,Célibataire,0,false,5445 HN 70
37,F,569,Célibataire,0,false,7349 JB 91
29,F,579,En Couple,1,false,5929 GT 85
58,M,473,Célibataire,0,false,7800 ZV 21
58,M,224,En Couple,2,false,6728 KM 83
30,M,921,En Couple,2,false,117 FP 34
63,M,440,En Couple,1,false,8045 EG 68
30,Homme,488,En Couple,1,false,3211 ND 31
21,F,1352,Seule,3,false,4653 RC 90
23,M,454,Célibataire,0,false,756 YQ 78
34,F,790,En Couple,2,false,8137 TT 33
35,F,585,Célibataire,0,false,5927 KQ 47
24,M,193,En Couple,0,false,8136 GD 78
-1,M,203,Célibataire,0,false,8783 WG 30
43,M,424,En Couple,4,false,1935 SS 50
53,M,510,Célibataire,0,false,1622 QS 52
29,F,427,En Couple,3,false,874 KR 29
51,M,489,En Couple,4,true,5647 EV 37
42,F,1316,En Couple,1,false,7985 NI 74
20,M,536,En Couple,3,true,2356 VF 15
78,M,429,Célibataire,0,false,7526 QW 80
71,F,471,En Couple,1,true,8190 SW 88
73,M,461,En Couple,2,false,7043 PA 65
52,M,187,En Couple,4,true,5515 KT 67
63,M,434,En Couple,2,false,4575 MS 14
46,F,590,En Couple,4,false,631 QP 42
42,F,789,En Couple,0,false,663 IT 43
22,F,448,En Couple,0,true,7285 ST 81
37,M,169,Célibataire,0,false,7126 QR 87
56,F,235,En Couple,2,false,1445 YB 73
49,F,173,Célibataire,0,false,4687 FI 87
50,M,484,En Couple,2,false,5246 LN 22
28,F,554,En Couple,1,false,8271 RM 94
82,M,489,En Couple,4,true,274 UD 52
23,M,783,Seule,2,false,7070 EW 19
57,M,910,En Couple,1,false,5326 LA 27
74,F,417,Célibataire,0,false,8668 EC 59
56,M,1387,En Couple,0,false,2120 LH 20
?,M,400,En Couple,3,false,4038 UX 29
83,M,230,En Couple,2,false,7537 IJ 68
59,M,178,En Couple,1,true,1152 BC 34
31,M,211,En Couple,4,false,2259 NY 26
19,F,560,Seul,0,false,2073 YB 81
33,M,557,Marié(e),0,false,242 JC 89
26,M,446,En Couple,1,false,6076 HS 21
54,Masculin,441,En Couple,1,false,5404 JR 61
77,F,478,Célibataire,0,false,5195 ZV 79
22,M,435,En Couple,1,true,4859 SH 26
27,F,528,En Couple,0,false,6980 PI 56
24,F,474,En Couple,0,false,8047 OH 28
20,M,774,En Couple,0,false,9678 NB 78
36,M,204,En Couple,0,false,6934 UM 29
40,M,476,En Couple,0,true,3978 BA 50
56,F,540,En Couple,1,false,9317 XX 92
26,M,993,Célibataire,0,false,83 LK 40
43,M,1370,En Couple,3,false,3773 CY 17
77,M,550,En Couple,3,false,6160 NA 21
32,F,472,En Couple,2,false,9225 PQ 60
58,F,452,Célibataire,0,false,1519 SM 34
18,F,456,En Couple,1,false,7212 IG 11
23,M,507,En Couple,3,false,601 SM 59
65,M,417,Célibataire,0,false,7942 OH 68
24,M,591,En Couple,0,true,2995 EY 14
74,F,596,Célibataire,0,false,7181 YE 71
66,M,1219,En Couple,0,false,3784 EW 24
46,M,575,En Couple, ,true,309 RA 79
73,M,240,En Couple,4,false,5793 RH 60
40,M,539,En Couple,1,false,9307 ZM 97
47,M,241,En Couple,1,true,6495 BE 10
83,M,151,Marié(e),2,false,3779 OG 73
22,M,445,En Couple,1,false,8957 CA 51
48,M,1054,En Couple,0,false,8367 HA 60
40,M,1335,En Couple,0,false,9136 CS 52
50,M,459,Célibataire,0,false,2392 TD 73
53,M,597,En Couple,3,true,7752 OG 50
45,M,524,En Couple,1,false,4676 KD 78
26,M,1049,En Couple,4,false,206 SN 10
81,F,428,Célibataire,0,false,3744 UH 78
45,M,186,En Couple,1,false,3510 JX 74
42,M,526,Célibataire,0,false,4214 OH 31
34,M,584,En Couple,1,false,5772 RX 59
28,M,462,En Couple,1,false,6198 AI 34
38,M,248,Célibataire,0,false,1576 NP 47
53,M,435,Célibataire,0,false,6797 OL 65
20,F,848,En Couple,1,false,6396 DM 12
80,M,855,Seule,2,false,9011 HF 73
34,F,597,Célibataire,0,false,4898 NH 26
55,M,459,Célibataire,0,false,5894 ZY 44
73,M,405,En Couple,3,false,7520 SU 15
22,M,426,Célibataire,0,false,449 MD 41
59,M,1104,En Couple,0,false,37 PG 75
43,M,206,En Couple,1,false,9018 SP 36
19,M,489,En Couple,1,true,1595 LP 42
35,Homme,213,En Couple,0,false,9437 GD 21
18,M,1324,En Couple,2,false,9429 ZK 15
25,F,474,En Couple,0,false,355 NK 94
33,M,196,Célibataire,0,false,9648 HT 75
44,M,1206,En Couple,2,false,4112 GF 92
42,M,438,En Couple,0,false,259 PL 20
66,M,710,En Couple,1,false,9918 SD 89
24,M,495,Célibataire,0,false,6176 MT 11
78,M,433,En Couple,1,false,772 EJ 34
21,F,218,Célibataire,0,false,2083 QN 63
51,M,410,En Couple,4,false,8466 VD 32
56,F,1221,En Couple,2,false,5951 YT 20
39,F,1099,En Couple,2,false,1364 NP 32
41,M,443,En Couple,2,false,4438 MY 47
70,M,979,En Couple,1,false,6797 NT 63
28,F,437,Seule,3,false,2079 QD 58
30,F,161,Célibataire,0,false,4683 VZ 14
43,M,873,En Couple,1,false,7455 WH 75
51,F,406,En Couple,1,false,5847 XC 78
26,M,156,En Couple,4,true,1011 ZV 38
64,M,490,En Couple,4,false,1267 RA 87
58,M,859,En Couple,2,false,6657 IS 89
24,M,226,Célibataire,0,false,7483 IG 40
75,M,516,En Couple,2,false,4044 AZ 66
41,F,238,En Couple,0,false,1687 JG 88
43,M,152,Célibataire,0,false,3247 XU 82
49,M,455,En Couple,2,true,8341 EN 61
59,F,445,En Couple,0,false,126 YH 20
72,F,420,Célibataire,0,false,3808 FY 45
35,F,467,En Couple,1,false,9258 TV 19
48,M,466,En Couple,4,false,5934 NK 77
46,N/D,597,En Couple,4,false,6603 QK 11
24,M,732,En Couple,3,false,2187 BS 93
75,F,441,Célibataire,0,false,3269 HV 66
67,Homme,204,En Couple,1,false,1248 ZD 89
38,M,478,Seule,1,false,902 UE 60
31,F,1171,En Couple,1,false,4288 ET 40
22,M,544,Célibataire,0,false,8003 LK 14
58,M,594,En Couple,1,false,7783 VB 19
29,M,450,Célibataire,0,false,3632 IA 28
29,M,500,Seule,2,false,8651 SR 55
30,M,758,En Couple,0,false,8279 OH 68
33,M,531,En Couple,2,false,5901 CF 41
48,M,507,En Couple,1,false,9677 CY 31
51,M,427,En Couple,0,true,4086 KC 75
58,F,231,Célibataire,0,false,450 MJ 50
83,M,569,Célibataire,0,false,6988 RG 82
37,M,194,En Couple,1,false,3791 AH 96
32,F,496,Célibataire,0,false,1436 TO 92
39,M,852,En Couple,0,false,4695 EM 28
21,M,473,Célibataire,0,false,1759 GV 94
77,F,470,Célibataire,0,false,6904 HN 73
83,M,1002,En Couple,4,false,8823 IA 15
74,M,529,En Couple,0,false,8521 ZC 80
19,M,153,En Couple,4,false,2544 OA 25
48,M,489,Célibataire,0,false,6507 NN 16
72,M,1048,Célibataire,0,false,8321 TF 41
30,M,424,En Couple,0,false,7370 SR 58
43,M,587,Célibataire,0,false,4090 SW 79
27,M,1247,En Couple,4,false,2907 AD 94
53,M,1128,En Couple,1,false,8438 RU 50
32,M,592,Célibataire,0,false,8877 ZS 56
35,F,415,Seule,1,false,2520 AB 22
28,F,456,En Couple,1,false,6682 XD 50
68,M,496,Seule,2,false,5119 UV 96
32,M,540,Célibataire,0,false,4836 RI 45
19,M,426,Célibataire,0,false,8931 EY 15
22,M,249,Célibataire,0,false,5162 ES 43
56,F,891,En Couple,2,false,2775 LR 33
51,Homme,184,En Couple,1,true,1138 XX 65
57,M,579,Célibataire,0,false,1815 DD 80
25,M,1311,En Couple,2,true,1822 ST 53
39,M,484,En Couple,1,true,4457 IN 11
66,M,466,En Couple,1,false,4137 LS 42
76,M,190,En Couple,3,false,9166 LP 82
29,F,450,En Couple,3,false,3385 YM 67
21,F,518,Célibataire,0,false,5439 PX 59
23,M,452,Célibataire,0,false,2956 ZS 42
43,M,929,En Couple,0,true,1009 PN 94
43,M,511,En Couple,4,false,8717 BE 46
55,M,202,En Couple,1,false,8339 OO 41
29,F,462,En Couple,2,false,3421 GD 44
40,M,1050,En Couple,3,false,8701 GS 60
33,M,247,En Couple,1,false,3308 HZ 39
45,M,231,En Couple,1,false,5041 YG 78
65,F,993,Célibataire,0,false,6591 RQ 77
46,M,1139,En Couple,1,false,4219 DH 88
31,F,802,En Couple,2,false,5241 EE 40
19,M,1324,Célibataire,0,false,770 RE 38
20,F,207,En Couple,2,false,7892 SO 23
67,M,215,Célibataire,0,false,2358 MI 22
68,M,538,En Couple,0,false,2854 NT 40
33,M,161,Seule,1,false,3778 CN 16
22,M,544,En Couple,1,false,8687 FF 98
22,F,1399,En Couple,0,false,3577 LH 31
30,M,527,En Couple,2,false,3591 VT 26
40,F,748,En Couple,0,false,3210 SN 25
58,M,465,En Couple,1,false,7170 GZ 47
36,F,1340,Célibataire,0,false,5741 VC 56
46,F,874,Célibataire,0,false,3357 YS 75
47,M,456,En Couple,0,true,1509 KK 64
75,M,580,En Couple,4,false,5200 LD 79
-1,M,499,En Couple,2,false,13 PO 12
44,M,594,Seule,2,false,7707 NO 23
77,F,548,Célibataire,0,false,2797 KC 50
27,M,594,Célibataire,0,false,2235 GM 46
28,M,447,En Couple,1,true,9749 CZ 61
50,M,188,En Couple,1,false,4116 HI 72
18,M,886,En Couple,2,false,942 XG 97
25,M,171,En Couple,4,true,6821 PQ 87
38,M,172,En Couple,0,true,2430 EM 34
56,M,479,Célibataire,0,false,6713 AZ 48
38,M,525,En Couple,3,false,8002 VC 92
27,M,247,En Couple,0,false,7554 QL 17
28,M,456,En Couple,1,false,5202 MO 60
36,M,420,Célibataire,0,false,6462 IP 59
72,M,240,Célibataire,0, ,82 EH 30
22,M,471,Seule,1,false,2260 ZY 44
58,M,1088,Seule,1,false,4109 LO 84
59,M,720,Célibataire,0,false,661 KN 28
36,F,535,En Couple,4,false,7034 QW 86
22,M,979,En Couple,2,false,4557 LS 66
30,M,441,En Couple,2,false,4809 PM 52
62,M,1148,Célibataire,0,false,6704 CT 61
33,Masculin,234,En Couple,0,false,5652 VW 57
31,M,997,Célibataire,0,false,7423 IJ 72
19,M,502,En Couple,4,false,1168 XM 83
45,M,1373,Célibataire,0,false,2291 UU 35
76,M,552,Célibataire,0,false,1803 AN 48
70,M,972,En Couple,1,false,2990 VX 60
47,M,214,En Couple,0,false,7949 YI 77
19,F,582,En Couple,3,false,1279 XS 22
25,M,751,Célibataire,0,false,3097 AZ 30
27,M,187,En Couple,1,false,8940 QN 39
61,M,990,En Couple,4,false,954 UZ 51
55,F,469,Célibataire,0,false,3926 WO 23
83,M,1012,En Couple,4,false,3816 BR 55
81,M,724,En Couple,4,false,9162 WE 56
74,M,413,En Couple,1,false,6451 JF 98
25,M,512,Célibataire,0,false,2541 ZQ 68
31,M,182,En Couple,3,false,3780 VN 17
44,Féminin,1092,En Couple,4,false,7101 HQ 42
18,M,1229,Célibataire,0,false,592 TJ 34
32,M,570,Célibataire,0,false,7556 GB 19
26,M,244,Célibataire,0,false,2790 WW 12
25,M,546,Célibataire,0,false,182 WZ 17
29,M,595,Seule,1,false,3182 NC 83
23,M,1262,En Couple,4,false,6895 SG 60
84,M,1069,Célibataire,0,false,1465 VK 47
36,M,179,En Couple,0,false,439 MS 89
53,M,800,En Couple,2,false,1141 DL 71
55,M,886,Célibataire,0,false,48 AQ 34
27,M,854,Célibataire,0,false,3688 QX 69
34,F,463,Seule,1,false,484 EA 16
43,F,1258,En Couple,0,false,7986 EU 14
30,F,403,En Couple,1,false,8841 IS 70
41,F,1137,En Couple,4,true,3421 GI 10
37,M,1017,En Couple,1,true,2558 RU 13
19,F,503,En Couple,1,false,2590 QK 81
24,M,537,En Couple,3,false,3437 ZH 55
58,M,437,Célibataire,0,false,5523 JF 81
79,M,435,En Couple,1,true,5433 XY 53
51,F,472,En Couple,1,false,84 KX 21
40,M,176,Célibataire,0,false,2079 QV 58
33,M,248,En Couple,0,true,9731 KU 11
20,M,482,En Couple,0,false,6822 YX 69
69,M,455,En Couple,0,false,2702 TX 55
46,M,436,Célibataire,0,false,3056 NJ 70
42,M,433,En Couple,0,false,8458 ID 82
45,F,211,En Couple,0,true,3433 GN 98
19,M,1130,En Couple,1,true,5111 RW 79
31,F,486,Seul,0,false,4644 DI 68
82,M,537,En Couple,1,false,2768 WJ 70
33,M,547,En Couple,1,false,5187 KN 76
53,M,178,Célibataire,0,false,3177 DN 13
81,M,452,Célibataire,0,false,2493 GT 58
38,M,214,Seule,1,false,8337 SZ 33
25,M,537,En Couple,0,true,1463 RO 59
38,M,1393,En Couple,3,false,1328 EP 59
60,M,466,En Couple,1,false,1918 ND 25
84,F,413,Seule,3,false,279 NM 29
57,M,552,En Couple,2,false,3945 HF 65
29,F,162,En Couple,2,false,2244 LN 18
47,M,234,En Couple,4,true,4633 ZD 55
48,F,415,En Couple,1,true,5741 FC 74
56,M,832,Célibataire,0,false,201 HT 22
69,M,208,Célibataire,0,false,4930 KD 88
68,M,487,En Couple,4,true,3792 QV 33
47,M,449,En Couple,2,true,1469 KE 33
81,M,456,En Couple,3,false,5499 JJ 46
28,M,218,En Couple,0,false,3746 NW 25
56,M,159,En Couple,1,true,9526 OU 14
23,F,1245,En Couple,1,true,7057 OU 22
52,M,466,Célibataire,0,false,6898 TL 30
51,M,816,En Couple,1,true,2897 EE 81
72,F,1148,En Couple,4,false,3357 YN 72
67,M,453,Célibataire,0,false,6564 OT 41
28,M,942,Célibataire,0,false,8815 ZK 39
25,F,420,Célibataire,0,false,776 TN 57
33,M,1184,En Couple,4,false,1049 UB 95
28,M,455,En Couple,2,false,5490 OL 18
53,M,1077,Célibataire,0,false,7973 NE 56
35,F,597,En Couple,1,false,1170 OF 68
24,Masculin,539,En Couple,1,false,5978 XX 41
18,F,990,En Couple,1,false,6675 XB 12
43,M,238,En Couple,2,false,8599 XU 28
28,M,200,Célibataire,0,false,1337 UD 96
62,M,492,En Couple,0,true,1333 PE 74
50,M,454,En Couple,0,false,2323 FY 48
66,M,776,En Couple,1,false,3016 NB 82
46,Homme,437,Célibataire,0,false,3064 IB 73
37,F,537,En Couple,4,false,6364 QX 21
29,M,523,En Couple,1,false,907 YB 62
45,M,201,Célibataire,0,false,5049 NI 85
83,M,1359,Célibataire,0,false,3961 AC 64
34,M,421,Célibataire,0,false,4800 XB 40
26,M,503,En Couple,1,true,9064 MZ 28
60,M,516,Célibataire,0,false,6605 WR 25
23,M,999,Célibataire,0,false,440 RV 32
28,M,1305,En Couple,0,false,9669 ND 15
69,M,701,En Couple,2,true,8115 EI 60
19,M,451,En Couple,2,true,1383 AK 81
58,M,522,En Couple,1,false,4413 TD 29
69,F,526,Seule,2,false,93 QE 65
65,F,228,En Couple,2,false,6070 QY 38
32,M,982,Célibataire,0,false,7897 HQ 34
24,M,429,Célibataire, ,false,4037 PZ 90
34,M,840,En Couple,1,false,7770 BF 25
81,M,513,En Couple,1,true,5084 VP 86
31,F,495,Célibataire,0,false,8294 IA 63
22,F,231,En Couple,1,true,1528 VM 32
30,M,503,Célibataire,0,false,9727 OX 80
52,F,561,Célibataire,0,false,4880 VA 90
41,M,430,Célibataire,0,false,3568 BO 75
21,M,951,Célibataire,0,false,2099 SB 83
47,M,533,Célibataire,0,false,7807 CV 24
23,M,946,En Couple,2,true,5836 XA 96
61,F,543,En Couple,1,false,2538 ZU 37
71,M,434,En Couple,1,false,2255 EK 93
25,M,430,Célibataire,0,false,3996 MH 36
32,M,768,En Couple,0,false,7035 AO 89
20,M,219,Célibataire,0,false,5815 ZP 87
26,F,198,En Couple,4,false,8167 YN 28
84,M,410,Seule,3,false,488 AX 90
28,M,1208,En Couple,4,false,5350 BW 79
69,M,478,En Couple,4,false,7975 BO 63
42,M,954,En Couple,1,true,8533 AF 65
23,M,249,Célibataire,0,false,3526 JN 46
45,M,407,En Couple,4,false,5658 CJ 92
56,F,190,En Couple,2,false,5344 WP 30
19,M,196,En Couple,0,false,7156 HH 21
73,M,1153,En Couple,2,false,3369 OI 77
48,M,172,En Couple,2,false,6287 DF 44
48,M,446,En Couple,3,true,1569 FS 41
30,F,529,En Couple,2,false,8910 HI 68
35,F,1203,Célibataire,0,false,8802 JL 98
22,M,507,En Couple,2,false,7169 CW 44
70,M,544,En Couple,0,false,6847 PC 16
18,F,1198,En Couple,1,false,6015 XG 73
19,M,472,Célibataire,0,false,1062 TR 45
43,F,504,Seule,3,false,6618 HQ 28
24,M,501,En Couple,3,false,5484 XW 77
26,M,1336,Célibataire,0,false,7407 LV 73
19,M,570,Célibataire,0,false,9285 GO 20
19,F,555,En Couple,1,false,357 OT 32
45,M,216,En Couple,2,false,5002 AA 55
27,M,581,En Couple,4,false,3611 UV 19
70,F,542,En Couple,2,false,4194 KA 61
49,M,198,Célibataire,0,false,8236 NX 43
31,F,493,En Couple,0,false,3324 NS 76
58,F,466,En Couple,0,false,3468 EH 75
60,F,515,Célibataire,0,false,3953 UV 43
29,M,545,En Couple,4,false,5449 PO 36
56,M,1184,En Couple,2,false,6340 RB 33
20,M,563,En Couple,4,false,6140 ER 81
46,M,432,En Couple,4,false,3411 MA 32
27,M,594,En Couple,3,false,7544 OH 30
83,F,591,Célibataire,0,false,5045 UW 49
41,F,515,En Couple,3,true,3751 IS 58
39,M,1046,Célibataire,0,false,7931 NY 46
18,M,564,En Couple,4,false,3378 EI 56
51,M,472,En Couple,1,true,6368 HX 46
20,M,1285,En Couple,2,false,7175 FH 60
59,M,549,En Couple,4,true,363 IN 54
56,M,152,En Couple,2,false,5138 ZR 81
46,M,527,En Couple,1,false,6138 EA 43
70,M,707,Célibataire,0,false,3126 NX 82
18,M,779,En Couple,1,false,8647 UU 38
29,M,528,En Couple,1,true,6931 TX 55
22,M,1242,Célibataire,0,false,9860 YZ 41
47,M,456,En Couple,3,false,5935 RY 41
40,M,556,En Couple,0,false,7264 TK 36
23,M,1116,En Couple,2, ,6527 HY 88
84,M,1233,En Couple,1,false,4545 PZ 47
46,M,504,Célibataire,0,false,9389 RD 47
41,F,550,Seul,0,false,3480 BN 85
77,M,596,Célibataire,0,false,2784 ZH 58
75,M,1386,Célibataire,0,false,5314 HG 14
22,F,202,En Couple,4,false,2089 YC 45
28,F,559,En Couple,4,false,9908 GV 31
63,M,860,En Couple,4,false,4770 IR 17
50,M,187,En Couple,2,false,7244 SJ 73
28,M,415,En Couple,1,true,2591 GJ 74
64,M,234,En Couple,4,false,3428 DZ 61
45,M,409,En Couple,2,false,3790 HD 54
28,M,167,En Couple,0,false,6368 KI 16
56,M,599,En Couple,0,false,6888 MK 39
71,M,596,En Couple,1,false,8316 SV 35
30,M,222,Célibataire,0,false,1327 PR 77
76,M,1152,En Couple,2,true,6464 FP 15
25,M,1104,Célibataire,0,false,8096 GS 96
55,M,166,Célibataire,0,false,2718 WT 24
22,M,943,En Couple,0,false,9440 PB 20
75,M,1089,Célibataire,0,false,4672 DS 42
41,M,857,En Couple,0,true,2721 AS 23
51,F,469,En Couple,2,true,6252 SI 32
48,F,226,Célibataire,0,false,9771 VX 28
43,M,212,En Couple,1,false,33 YF 46
78,M,222,En Couple,3,false,9781 NV 39
30,F,721,En Couple,3,false,8089 CN 46
73,F,1201,En Couple,3,true,3627 SA 44
55,M,948,En Couple,1,false,4999 BM 50
27,F,569,En Couple,3,false,1703 RT 94
57,M,534,En Couple,0,false,3896 HE 52
42,M,245,En Couple,2,false,8650 DU 41
41,M,214,En Couple,2,false,6883 ME 18
18,M,814,Célibataire,0,false,481 GB 14
55,F,409,En Couple,4,false,7675 TQ 20
28,M,530,En Couple,0,false,7186 VJ 38
54,M,154,Seule,3,false,185 QU 19
18,F,494,En Couple,1,false,3502 NZ 62
55,M,561,En Couple,0,false,3860 CD 10
39,M,457,En Couple,2,false,7214 VD 83
46,M,564,En Couple,0,false,6698 RW 44
48,M,1240,En Couple,4,false,2584 KY 15
75,M,221,En Couple,3,true,6838 DM 20
40,F,184,Célibataire,0,false,4906 ID 75
28,M,225,En Couple,0,false,5466 CB 34
47,F,1278,En Couple,4,false,9627 LT 84
55,M,540,Célibataire,0,false,2244 QT 53
44,F,818,En Couple,2,false,1118 HS 33
34,F,979,En Couple,0,false,8234 FG 35
46,M,1187,En Couple,0,true,591 VH 45
44,M,537,En Couple,0,false,5375 LJ 61
29,M,229,En Couple,2,false,8261 WY 79
36,M,877,En Couple,2,false,3598 HH 68
76,M,1268,Célibataire,0,false,1409 DK 92
43,M,828,En Couple,0,false,4795 LQ 37
42,M,806,Célibataire,0,false,2859 FM 28
64,M,861,En Couple,3,false,1911 IH 37
41,M,440,En Couple,4,false,5450 UE 18
18,F,421,Seule,3,false,6266 OX 83
50,M,1200,Seule,3,false,4378 ME 50
60,M,1096,En Couple,3,false,313 FJ 42
58,M,499,Célibataire,0,false,4452 WR 39
21,M,1202,En Couple,1,false,9055 NG 68
67,M,1181,En Couple,4,false,443 VX 51
80,F,518,En Couple,2,true,6485 VZ 29
22,M,1131,En Couple,0,false,859 LO 88
78,F,564,Seule,1,false,2140 YM 22
28,F,513,Célibataire,0,false,8010 PE 84
81,M,461,En Couple,4,false,3134 HJ 90
34,M,510,En Couple,1,false,4073 ZT 31
25,F,233,Célibataire,0,false,5251 ZX 28
69,M,459,En Couple,4,false,7954 IG 67
66,M,1186,En Couple,0,false,2695 QA 81
32,F,1396,Seule,2,false,9720 PU 39
34,F,525,Célibataire,0,false,8694 BN 85
66,M,1004,Célibataire,0,false,8940 XJ 57
25,M,190,En Couple,1,false,9843 SN 98
68,M,559,En Couple,1,true,2611 DV 35
18,F,406,En Couple,0,false,8586 XD 60
24,M,573,Célibataire,0,false,2578 XZ 87
68,M,1270,En Couple,2,false,179 DO 68
82,M,185,En Couple,3,false,6885 RG 64
37,M,579,En Couple,2,false,9615 RC 62
47,M,473,Célibataire,0,false,7665 DE 46
82,M,1386,Célibataire,0,false,3818 WZ 78
39,M,221,Célibataire,0,false,2327 WY 85
53,M,827,En Couple,4,false,4873 OU 66
55,M,582,En Couple,3,false,5314 CX 84
33,F,863,En Couple,1,true,3931 FZ 79
44,M,532,En Couple,1,true,7589 WN 23
41,M,436,En Couple,4,true,7370 KY 67
79,M,514,En Couple,3,false,287 EI 79
21,F,707,En Couple,4,true,793 XH 78
82,M,476,En Couple,2,false,1112 RD 50
53,M,219,En Couple,1,false,9316 KT 19
?,M,592,En Couple,2,false,947 SG 25
51,F,987,En Couple,3,false,3221 GN 27
78,M,186,Célibataire,0,false,1372 FL 50
32,M,242,En Couple,1,true,6443 TN 52
45,M,904,En Couple,0,true,7097 KB 15
45,M,197,Célibataire,0,false,8018 PJ 41
76,?,426,En Couple,3,false,955 BV 81
54,M,219,Célibataire,0,false,7824 LM 53
40,M,549,Célibataire,0,false,8891 HV 41
41,M,177,En Couple,0,false,995 XA 18
37,M,700,Célibataire,0,false,9663 WC 55
72,M,230,En Couple,0,false,1637 GR 36
20,M,587,En Couple,1,false,4948 CL 70
49,M,725,En Couple,4,false,8490 MQ 86
27,M,559,Célibataire,0,false,1107 QQ 96
37,M,522,En Couple,1,true,9583 NY 75
53,M,1276,En Couple,1,false,4238 CI 42
29,M,547,Seule,1,false,6554 WL 75
43,M,860,En Couple,2,true,3569 DD 87
21,F,740,En Couple,4,false,4222 OB 42
48,M,429,En Couple,2,false,5907 HD 74
21,M,236,Célibataire,0,false,293 TS 47
53,M,1290,En Couple,2,true,1300 ZF 91
55,M,588,Célibataire,0,false,7574 KB 88
69,M,599,En Couple,0,false,5199 AY 50
48,F,152,Seule,1,false,7902 ZV 92
20,M,1224,En Couple, ,false,3447 NJ 87
35,F,1257,Célibataire,0,false,4904 FN 36
20,M,428,En Couple,1,false,4411 HM 57
47,M,877,Célibataire,0,false,6407 CC 40
19,M,445,En Couple,1,false,3187 TI 61
22,F,168,En Couple,2,false,4120 PM 34
42,Femme,924,En Couple,4,false,6050 EC 46
20,M,1143,Célibataire,0,false,1827 OQ 55
28,M,1276,Célibataire,0,false,1380 HV 76
54,M,1309,Célibataire,0,false,8297 JY 85
20,M,1355,En Couple,1,true,9759 HJ 19
32,M,1005,Célibataire,0,false,5172 NG 21
57,M,768,En Couple,1,false,2899 BO 94
50,M,1313,En Couple,1,false,5195 HF 85
58,M,562,Célibataire,0,false,7532 XF 25
52,M,583,En Couple,3,false,957 ZD 41
70,M,493,Célibataire,0,false,28 UK 87
36,M,818,En Couple,3,false,7043 RJ 74
