age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
47,F,231,En Couple,3,false,174 CM 18
57,M,513,En Couple,2,false,4213 AK 13
53,M,466,En Couple,0,true,2674 UP 22
36,M,1364,Célibataire,0,false,5646 LI 27
23,Femme,404,Seule,2,false,4813 QZ 22
43,M,457,En Couple,3,false,2215 BA 76
61,F,493,En Couple,3,true,3888 ZN 12
44,F,464,En Couple,0,false,9624 TN 24
42,M,150,Célibataire,0,false,3998 GC 30
24,M,1101,En Couple,0,false,1824 KC 31
58,M,186,Célibataire,0,false,5598 UO 19
58,M,432,En Couple,1,true,4461 KM 84
73,M,426,En Couple,4,false,5767 SS 58
25,M,515,En Couple,4,false,1279 RR 96
48,M,519,Célibataire,0,false,4530 DT 18
26,M,466,En Couple,2,false,1577 SQ 34
61,M,514,Célibataire,0,false,6699 NI 96
45,F,1364,En Couple,3,false,752 MT 24
28,Homme,247,En Couple,4,false,8848 FS 39
80,M,1313,En Couple,0,false,7017 SM 25
49,M,401,En Couple,0,false,2975 YG 25
51,M,513,En Couple,4,false,6526 KV 92
21,F,545,En Couple,3,false,812 XY 15
23,M,552,En Couple,4,true,1098 OW 90
31,M,1102,Célibataire,0,false,4072 MF 12
35,M,418,En Couple,2,false,6296 ZN 30
20,M,154,Célibataire,0,false,762 EX 39
81,M,814,En Couple,3,false,1975 NL 32
80,M,424,En Couple,2,true,4074 YF 76
69,F,461,Célibataire,0,false,8088 KB 67
49,M,470, ,0,false,2608 GS 95
68,M,176,En Couple,1,true,414 VV 30
79,M,551,En Couple,3,false,7993 DA 53
78,F,1178,En Couple,2,false,3548 SQ 98
24,M,557,Célibataire,0,false,8258 XD 88
84,M,1296,En Couple,1,false,4250 IN 20
21,F,211,En Couple,4,false,2346 MP 17
52,M,476,Célibataire,0,false,8960 PD 40
33,M,443,En Couple,1,true,1236 PE 55
57,M,815,Célibataire,0,false,9897 AH 96
29,M,744,En Couple,2,false,9330 JN 61
57,M,426,En Couple,0,false,897 KT 19
23,F,513,En Couple,1,true,2395 CB 41
27,M,405,En Couple,2,true,6743 CM 27
58,M,506,En Couple,2,false,7557 JM 78
51,F,500,Célibataire,0,false,5483 EA 10
24,M,835,En Couple,2,false,6138 WX 23
55,M,431,En Couple,0,false,4304 IC 26
65,M,426,En Couple,3,true,9447 YP 33
72,M,434,En Couple,3,false,8219 SD 11
53,M,958,Seule,1,false,1768 KI 31
55,F,240,Célibataire,0,false,8305 VH 47
58,M,927,En Couple,0,false,2765 OY 63
23,M,463,En Couple,2,true,3164 NT 77
47,M,1018,En Couple,1,true,1256 RV 32
43,M,1303,En Couple,4,false,6167 ZH 58
35,M,240,Célibataire,0,false,5772 PN 31
79,M,1346,En Couple,2,false,4973 XC 35
35,M,552,En Couple,0,false,8943 AU 44
42,M,566,En Couple,3,false,8141 LA 22
21,M,850,Célibataire,0,false,6808 BJ 20
37,F,861,Célibataire,0,false,8856 QI 56
27,M,508,En Couple,1,false,7105 ZE 87
43,M,220,En Couple,0,true,3825 HM 31
37,F,?,En Couple,2,false,7845 IR 79
21,M,200,Seule,3,false,1915 SN 45
34,M,1348,En Couple,0,false,7411 UA 27
50,M,194,En Couple,4,false,6446 GJ 95
20,M,523,Seule,3,false,3832 IT 45
42,F,230,En Couple,2,false,7459 IP 61
34,M,1324,En Couple,0,false,3353 DR 98
40,M,438,Célibataire,0,false,6610 BT 21
30,M,1363,Célibataire,0,false,8246 DQ 41
58,M,414,En Couple,3,false,4602 XF 54
19,M,1052,Célibataire,0,false,5239 FF 94
-1,M,820,Célibataire,0,false,537 BL 24
49,F,752,?,4,false,1203 PM 45
68,F,411,Seule,1,false,1327 WG 74
31,M,216,En Couple,2,false,3715 HM 43
21,M,219,En Couple,2,false,5488 QH 96
18,M,743,En Couple,1,false,8595 EB 54
63,M,840,Célibataire,0,false,3214 RN 64
30,F,446,En Couple,2,false,8305 YK 28
39,F,753,En Couple,0,false,2754 HS 33
24,F,528,Célibataire,0,false,1628 YY 65
31,F,509,Célibataire,0,false,9619 MG 76
-1,F,491,Célibataire,0,false,7445 JN 97
40,F,811,En Couple,0,false,7324 RE 47
52,M,157,Célibataire,0,false,6785 YO 66
25,M,151,Célibataire,0,false,1466 GD 25
80,M,555,En Couple,0,true,3044 TC 98
74,M,498,Célibataire,0,false,8316 SM 52
50,M,568,Célibataire,0,false,2022 ZL 75
43,M,428,Célibataire,0,false,2225 KX 48
55,M,1397,Célibataire,0,false,4210 UM 62
67,M,195,Seule,3,false,9084 RE 76
50,M,454,En Couple,3,false,9282 FY 42
22,M,426,En Couple,4,false,9139 CH 30
18,M,223,En Couple,0,false,2308 QP 42
35,M,1325,En Couple,4,false,2251 GR 93
24,M,1180,En Couple,1,true,4583 PP 86
64,M,1059,En Couple,0,false,4461 HR 57
68,M,758,En Couple,2,true,9214 ZX 41
24,M,708,En Couple,4,false,5652 FE 60
62,M,426,En Couple,0,false,5611 BU 15
60,M,969,Célibataire,0,false,4508 MT 21
53,M,1084,En Couple,1,true,2629 CH 74
67,M,478,En Couple,1,false,4516 RE 48
31,F,477,Célibataire,0,false,7426 IY 33
55,Homme,898,En Couple,0,false,1884 LR 74
26,M,172,Célibataire,0,false,637 EU 60
50,M,547,En Couple,2,false,4056 RQ 29
26,M,1255,Célibataire,0,false,8720 MI 82
33,M,428,En Couple,4,false,3226 NC 70
25,M,882,Célibataire,0,false,6346 AV 16
54,F,236,En Couple,4,true,5947 QR 48
34,F,446,En Couple,1,false,8379 ZX 31
35,M,1102,En Couple,3,false,3154 ML 71
34,M,492,En Couple,1,false,3923 SL 14
31,M,536,Célibataire,0,false,2954 EM 47
50,F,202,En Couple,3,false,358 PV 95
78,M,169,En Couple,2,false,1568 JI 45
18,M,761,Seule,3,false,3385 MA 46
29,F,1070,En Couple,3,false,4163 WI 92
29,M,996,Célibataire,0,false,9157 XB 66
44,M,428,En Couple,1,false,5602 PV 32
39,M,461,En Couple,2,false,8131 EY 28
68,M,472,Seule,1,false,5953 KZ 66
24,M,525,En Couple,2,false,7743 RY 62
20,F,815,En Couple,4,false,8019 KZ 16
40,F,421,Seule,3,false,4245 NF 91
43,M,895,En Couple,0,false,4080 FE 81
38,M,450,En Couple,1,true,934 WC 57
56,M,492,Seule,2,false,6273 LF 95
25,M,1119,En Couple,1,true,3859 YR 40
71,Femme,472,En Couple,0,false,1935 TF 94
29,M,1168,Célibataire,0,false,8896 OX 96
21,F,208,Célibataire,0,false,1927 RO 72
80,M,700,En Couple,3,false,8050 BD 14
54,M,510,En Couple,4,false,136 AF 92
61,M,416,En Couple,3,false,5697 LB 47
58,M,1158,En Couple,0,true,5666 SQ 20
50,M,1043,Célibataire,0,false,9574 FF 42
23,M,492,Célibataire,0,false,8280 LQ 58
49,M,594,En Couple,1,false,4670 JP 95
44,M,1216,En Couple,0,false,4959 OF 89
34,M,160,Célibataire,0,false,996 OM 54
81,M,248,En Couple,0,false,284 NW 70
79,M,1111,Célibataire,0,false,1834 AS 46
74,F,930,Célibataire,0,false,9529 KX 96
30,M,410,En Couple,1,false,3040 PH 12
36,F,223,En Couple,4,false,3937 ZS 87
59,F,459,Célibataire,0,false,4027 ZV 30
24,F,764,Célibataire,0,false,3407 NL 23
35,F,836,Célibataire,0,false,9727 UJ 57
53,M,572,En Couple,4,false,2786 KL 61
56,M,1308,En Couple,2,false,1733 NS 53
76,M,182,En Couple,0,false,7132 IL 10
82,F,466,Célibataire,0,false,1286 MR 71
25,M,1048,Célibataire,0,false,2541 AQ 38
50,M,557,Célibataire,0,false,6972 GU 87
25,F,546,Célibataire,0,false,1404 XU 33
75,F,539,En Couple,2,false,7943 JD 18
31,M,564,En Couple,2,false,7470 GO 62
58,F,218,En Couple,3,false,1846 QI 21
38,M,981,Célibataire,0,false,2172 SU 60
23,M,512,Seule,2,false,6474 OG 42
27,M,211,En Couple,0,true,6337 CV 50
24,M,1390,En Couple,2,true,8838 TX 34
32,Masculin,580,En Couple,1,false,4042 ZC 69
77,F,164,Célibataire,0,false,641 XK 53
40,F,517,Marié(e),4,false,1411 VF 25
56,F,851,En Couple,1,true,1249 PL 15
20,M,411,En Couple,0,true,7216 XE 55
18,F,1003,Célibataire,0,false,2209 DA 44
49,M,242,En Couple,1,false,6497 HG 57
18,F,1262,Célibataire,0,false,2219 FI 76
19,M,965,Célibataire,0,false,8700 NP 45
35,F,1315,En Couple,3,false,4287 UA 23
62,F,412,En Couple,2,false,2054 GQ 39
72,M,223,En Couple,0,true,2410 GD 72
52,F,913,En Couple,1,false,3722 TP 37
84,M,228,En Couple,1,false,8447 FU 89
36,M,523,En Couple,4,true,9776 ID 94
36,M,432,En Couple,1,false,1217 YX 82
54,M,522,En Couple,1,true,5462 PT 77
50,M,588,En Couple,2,false,4630 SU 56
47,M,546,En Couple,1,false,5563 QO 52
69,F,1019,Célibataire,0,false,7061 XZ 64
49,Féminin,202,En Couple,0,false,6414 OW 86
40,M,1323,Célibataire,0,false,6840 NX 21
45,F,1112,En Couple,2,true,1443 AD 11
45,F,509,En Couple,4,true,7915 KJ 18
18,M,529,Célibataire,0,false,8317 KT 58
18,M,463,Célibataire,0,false,442 NK 23
24,F,924,Célibataire,0,false,5316 ON 92
78,M,971,Célibataire,0,false,7798 YE 71
47,M,220,En Couple,4,false,9601 BS 10
27,M,961,Célibataire,0,false,2800 WS 32
38,F,1306,En Couple,1,false,3725 TN 82
84,M,503,Seule,2,false,4684 ZT 78
33,M,426,En Couple,0,true,7333 EP 35
33,N/D,184,Célibataire,0,false,6783 CM 95
33,M,881,Célibataire,0,false,9288 XM 49
29,M,542,En Couple,0,false,8433 RG 69
51,M,589,Célibataire,0,false,9718 XE 83
30,F,486,Célibataire,0,false,4476 EH 50
33,M,206,Marié(e),2,false,9586 TL 43
43,Masculin,478,Célibataire,0,false,618 AO 44
47,M,1269,En Couple,1,false,3505 NE 37
37,M,1365,En Couple,0,false,7722 XO 85
33,M,167,En Couple,2,false,7561 QH 82
22,M,245,Célibataire,0,false,1018 TW 96
21,M,208,En Couple,1,false,9698 CU 11
36,F,574,Célibataire,0,false,1150 VZ 68
36,M,408,En Couple,4,true,1080 JH 16
24,M,590,En Couple,3,false,135 XJ 66
52,F,788,Seule,1,false,806 SU 27
20,Femme,197,En Couple,4,false,7757 FO 74
21,M,966,En Couple,0,true,7915 QC 65
36,M,1316,Célibataire,0,false,8790 WR 35
40,F,432,En Couple,1,false,8745 WQ 45
39,M,173,Célibataire,0,false,9371 IL 60
78,Féminin,960,En Couple,1,false,9504 DH 52
59,M,487,En Couple,1,false,3961 IU 80
29,M,1263,En Couple,0,false,2791 UZ 97
55,M,582,En Couple,2,false,8109 JG 38
24,F,569,En Couple,1,false,3187 AA 55
84,M,418,En Couple,2,false,503 FY 28
60,M,937,En Couple,2,true,2174 MU 50
57,M,570,En Couple,2,false,7687 GV 34
68,M,408,En Couple,3,false,2721 PX 62
18,M,467,En Couple,2,false,5795 TF 28
69,M,517,En Couple,1,false,8297 ZY 20
34,M,510,En Couple,2,false,7119 BI 45
30,M,464,Célibataire,0,false,3173 XN 30
56,M,1215,Célibataire,0,false,4210 TB 48
67,M,467,Célibataire,0,false,9237 YC 34
19,F,160,Marié(e),3,true,1815 WI 87
24,M,433,En Couple,3,false,4396 EQ 82
83,M,180,En Couple,2,false,9593 HR 93
63,M,593,En Couple,4,true,7919 TZ 30
30,M,151,En Couple,0,false,229 RK 22
46,F,1102,En Couple,0,false,3844 DX 88
54,F,200,En Couple,1,false,5131 MY 29
24,M,200,En Couple,3,false,6547 YN 15
22,F,872,En Couple,2,false,1117 OH 85
72,M,544,En Couple,0,false,1224 TT 37
76,M,540,Célibataire,0,false,782 IQ 57
25,M,-1,En Couple,4,false,2414 VS 92
20,M,409,En Couple,1,false,9364 AU 58
35,M,515,En Couple,0,false,2740 JA 53
54,F,474,Célibataire,0,false,7559 AM 24
41,M,923,Célibataire,0,false,4076 DY 91
57,M,244,En Couple,0,false,111 SQ 46
43,F,582,Seule,1,false,310 IC 60
52,F,489,En Couple,1,false,7960 LU 79
19,F,1207,Célibataire,0,false,1881 XP 58
51,M,941,En Couple,0,true,5537 XW 28
30,Homme,726,En Couple,2,true,858 OX 93
21,F,775,En Couple,1,false,5448 KV 80
35,M,592,Célibataire,0,false,7571 UU 62
25,M,579,En Couple,3,false,9391 TG 73
45,F,416,En Couple,2,false,4541 DG 47
28,M,1398,Célibataire,0,false,2298 AZ 97
52,F,483,En Couple,1,false,389 CS 36
31,M,242,En Couple,4,false,3678 CS 20
54,M,940,Célibataire,0,false,5306 XS 78
57,M,415,Célibataire,0,false,1507 HN 18
76,M,466,Célibataire,0,false,8140 FX 70
18,F,166,En Couple,0,true,9827 MI 27
78,M,151,Célibataire,0,false,8927 FK 25
54,M,487,En Couple,4,false,1896 EQ 28
38,F,440,Célibataire,0,false,1509 YQ 59
20,M,772,Célibataire,0,false,2465 IV 15
28,M,1153,Célibataire,0,false,2919 DJ 49
19,M,153,En Couple,3,true,5917 XM 31
73,F,514,En Couple,2,true,4605 AB 13
81,F,458,En Couple,1,false,3469 XG 81
73,M,406,En Couple,3,false,6944 EL 32
45,M,464,En Couple,1,true,9254 KY 25
39,M,587,En Couple,3,false,8350 PW 63
18,M,488,En Couple,0,false,9068 GF 87
26,M,419,Célibataire,0,false,2886 RJ 84
52,M,226,En Couple,0,true,9896 DL 28
21,M,248,En Couple,2,true,1255 AQ 27
45,F,523,En Couple,4,false,1251 XJ 62
24,F,1342,Célibataire,0,false,4901 HP 31
30,F,1029,Célibataire,0,false,1112 OO 14
72,M,475,Célibataire,0,false,852 WW 21
54,M,1032,En Couple,0,false,9845 SG 45
32,M,1007,En Couple,0,false,5738 OK 91
39,M,1394,Célibataire,0,false,2554 MF 14
36,F,195,Marié(e),2,false,1905 XB 22
53,F,466,En Couple,0,true,3879 GG 78
59,F,502,En Couple,2,true,9122 MG 59
62,M,528,Célibataire,0,false,338 HA 12
75,M,1310,En Couple,3,true,3930 ME 61
34,F,195,Célibataire,0,false,5006 SL 73
69,M,228,Célibataire,0,false,8648 HQ 61
26,M,488,En Couple,3,false,7173 KF 46
42,F,538,En Couple,3,false,8524 XV 50
39,M,471,En Couple,2,false,9519 DQ 13
45,F,175,Seule,1,false,1290 VY 70
18,F,429,Célibataire,0,false,3016 PX 83
31,M,461,Seule,2,false,2884 DA 55
34,M,788,En Couple,1,false,1117 VJ 95
25,F,577,En Couple,2,false,9795 FU 37
60,M,249,Célibataire,0,false,655 LR 15
36,M,1164,En Couple,3,false,2527 LJ 54
79,M,189,Célibataire,0,false,894 LT 43
36,M,175,En Couple,2,false,6353 BM 27
80,F,461,En Couple,1,false,1230 RQ 27
37,F,220,En Couple,1,false,4248 TG 66
78,M,457,En Couple,2,true,2037 UO 71
34,M,178,Seule,3,false,1872 AS 93
54,F,249,En Couple,4,false,1578 WM 13
69,F,188,Célibataire,0,false,2396 SF 77
27,F,431,Célibataire,0,false,7543 GC 96
27,M,836,En Couple,2,false,604 EZ 39
46,F,882,Célibataire,0,false,9976 NV 45
22,M,539,En Couple,2,false,5655 XD 59
53,M,1397,N/D,0,false,4986 DZ 46
39,M,561,En Couple,2,false,9938 NS 63
55,M,926,En Couple,4,true,8716 AR 11
27,M,447,En Couple,3,false,9495 UZ 25
23,F,490,En Couple,2,false,7376 IA 76
78,F,189,En Couple,0,true,6783 PC 88
54,M,243,Célibataire,0,false,2730 RD 71
51,Homme,241,Seule,1,false,5751 BK 63
24,M,497,En Couple,1,false,9647 RV 53
49,M,538,En Couple,1,true,4894 YR 73
25,M,1172,En Couple,4,false,4519 VG 10
23,F,155,En Couple,3,false,5637 DJ 24
35,M,705,Seule,3,false,7964 WN 11
32,M,490,En Couple,3,false,5709 LL 47
54,M,473,Célibataire,0,false,7368 NN 55
74,M,943,En Couple,0,true,4876 KG 61
21,M,1126,Célibataire,0,false,7802 XD 68
53,M,425,En Couple,3,true,2248 ZT 49
55,M,234,En Couple,1,false,2577 MY 82
63,M,206,En Couple,4,false,2473 YW 71
49,F,582,En Couple,3,false,4431 PY 18
21,F,1306, ,0,false,1419 EH 33
55,M,466,Célibataire,0,false,7094 UF 22
52,M,472,En Couple,4,true,4025 UJ 72
57,M,1004,Célibataire,0,false,3294 HM 13
79,M,549,En Couple,1,false,1779 RO 44
26,F,544,En Couple,2,false,6525 JY 66
58,M,595,En Couple,4,false,1704 RW 43
57,M,450,En Couple,1,false,4252 DW 74
37,M,441,Célibataire,0,false,4460 CJ 39
44,M,549,En Couple,1,false,2664 GW 42
29,M,545,Célibataire,0,false,4595 HX 20
31,M,242,En Couple,2,false,6991 JE 37
36,F,532,En Couple,0,true,1811 PM 15
55,F,1034,En Couple,1,true,1166 YC 32
44,Homme,506,Célibataire,0,false,4406 XP 35
49,M,476,En Couple,2,false,9721 XP 46
45,M,561,En Couple,0,false,5173 JH 51
24,M,588,En Couple,4,false,1507 HH 21
24,F,409,En Couple,3,false,8157 ME 46
29,M,493,En Couple,0,false,3152 GF 63
44,F,239,En Couple,3,false,605 NO 15
23,F,471,En Couple,3,false,3034 HT 11
69,M,200,Célibataire,0,false,6710 LW 55
73,M,441,En Couple,2,false,7193 TO 67
47,M,458,Célibataire,0,false,2425 CZ 70
80,M,479,Divorcée,3,false,8953 FC 40
25,M,563,En Couple,2,false,1612 ED 68
37,M,491,Célibataire,0,false,663 HE 86
80,M,465,En Couple,0,false,2357 JG 57
57,M,507,En Couple,2,false,4228 PY 21
29,F,191,En Couple,1,false,4476 RT 81
20,F,468,En Couple,2,false,8592 CQ 12
23,M,876,En Couple,0,true,4093 QH 16
18,M,500,Célibataire,0,false,5423 ZC 35
18,?,743,Seule,3,false,6019 ZH 12
19,M,209,Célibataire,0,false,9319 UC 39
38,F,568,Célibataire,0,false,8558 YI 42
39,M,580,En Couple,2,false,2048 DK 25
40,F,571,En Couple,0,false,8909 DQ 66
25,M,940,En Couple,0,false,5106 XL 74
61,M,1396,En Couple,2,false,2996 BJ 92
30,M,560,En Couple,2,false,2202 YQ 87
69,M,725,En Couple,3,false,2567 JX 39
27,F,177,Célibataire,0,false,5572 UO 83
44,F,215,Célibataire,0,false,316 SJ 84
58,M,771,En Couple,0,false,5425 KH 59
24,M,499,Célibataire,0,false,4813 BZ 54
77,F,556,Seule,2,false,9619 WA 91
34,M,707,En Couple,3,false,4579 XI 14
80,M,523,En Couple,3,false,4924 DP 54
66,M,744,En Couple,2,false,6811 TD 94
49,M,401,En Couple,4,false,6034 IX 48
75,M,572,En Couple,4,false,6037 NX 84
66,M,1177,Célibataire,0,false,925 LZ 57
43,F,213,En Couple,0,false,7087 WV 90
54,M,902,En Couple,3,false,4855 FK 29
27,M,472,En Couple,1,false,1934 WM 68
51,M,225,Célibataire,0,false,9306 YT 35
48,M,782,En Couple,2,true,4644 LR 53
65,F,451,Célibataire,0,false,4085 AT 36
31,F,535,Célibataire,0,false,4522 AA 54
50,M,401,En Couple,4,false,6359 QM 34
84,M,203,Célibataire,0,false,5272 AR 40
77,M,165,En Couple,0,true,1202 RR 70
29,F,425,Célibataire,0,false,9735 BU 21
53,F,156,Seule,2,false,7289 XW 64
34,M,579,En Couple,4,false,5462 NN 44
58,M,866,En Couple,0,false,8705 AZ 83
84,M,529,En Couple,1,false,6274 MF 46
18,M,795,Célibataire,0,false,8563 KP 31
23,F,595,En Couple,2,false,2683 XE 27
80,M,592,En Couple,4,true,248 LA 97
33,F,496,En Couple,0,true,4709 HQ 53
48,M,444,En Couple,2,false,8123 ZQ 18
56,M,481,En Couple,0,false,1780 UX 75
55,M,568,En Couple,0,false,1130 ZT 42
40,M,1178,En Couple,1,true,7502 JK 97
65,F,413,En Couple,0,false,5141 TS 37
46,F,168,En Couple,3,false,2781 ZW 27
48,M,156,Célibataire,0,false,2589 RE 48
31,M,403,Célibataire,0,false,3114 OY 60
41,F,1011,Célibataire,0,false,5414 NG 59
29,M,764,Célibataire,0,false,8754 VQ 47
59,M,530,En Couple,2,false,2660 OA 31
65,M,402,Célibataire,0,false,8565 HT 89
24,M,761,En Couple,2,false,3073 GR 96
21,M,532,Célibataire,0,false,945 UP 48
34,F,176,En Couple,2,false,5813 CU 30
26,M,929,En Couple,1,false,4762 JB 56
41,F,825,Célibataire,0,false,9100 SM 73
27,F,404,En Couple,2,false,1781 WL 27
21,F,216,En Couple,4,false,4884 HF 87
41,F,212,Célibataire,0,false,648 EB 98
81,M,596,Célibataire,0,false,2235 CX 41
22,F,968,En Couple,2,false,780 YD 34
50,M,775,Célibataire,0,false,7700 VS 25
26,F,1027,En Couple,1,true,3243 IX 25
58,M,1395,Seule,2,false,3267 EM 89
55,M,553,En Couple,0,false,1553 NK 24
18,M,569,Célibataire,0,false,8348 OG 29
56,F,461,En Couple,3,false,5118 ZM 24
18,F,1076,En Couple,1,false,5783 BP 25
49,M,1226,En Couple,4,false,5825 TD 81
58,M,247,En Couple,?,false,1487 EV 76
19,M,475,En Couple,3,false,7134 FE 43
49,M,556,En Couple,1,true,8077 RD 88
80,M,445,Seule,3,false,8825 YF 88
66,F,1053,Célibataire,0,false,3649 WR 33
19,F,413,En Couple,2,false,4633 JY 54
54,M,502,En Couple,3,false,4505 EU 65
53,F,519,En Couple,2,false,9445 AE 46
44,M,495,Célibataire,0,false,8920 DU 60
67,M,452,Célibataire,0,false,6489 FQ 27
55,M,748,En Couple,2,true,2128 YS 17
60,M,484,Célibataire,0,false,6642 OG 94
43,F,941,En Couple,2,false,1911 OS 62
23,M,182,En Couple,4,false,6109 SZ 73
64,M,429,Seule,2,false,1685 ZV 50
26,M,827,En Couple,0,false,7419 MT 93
20,M,502,En Couple,4,true,6452 TX 31
40,F,922,Célibataire,0,false,2192 WP 51
38,M,1084,En Couple,0,false,9742 ZW 48
26,M,447,En Couple,3,false,2399 YN 84
52,M,586,Célibataire,0,false,2962 WJ 84
50,F,1322,En Couple,3,false,863 TC 26
18,F,972,Célibataire,0,false,5584 UM 88
52,M,1205,En Couple,2,false,7768 AE 22
52,M,199,En Couple,2,false,9095 PN 44
50,M,972,En Couple,3,true,8822 PK 29
54,M,503,En Couple,4,false,9629 DW 45
19,M,458,En Couple,3,false,3589 SP 39
62,M,228,En Couple,2,false,5863 BE 18
74,F,202,Célibataire,0,false,9298 AE 94
34,M,241,En Couple,3,false,3372 XT 53
58,M,1142,En Couple,4,false,9632 PR 59
28,M,487,En Couple,2,false,5654 BQ 71
21,M,565,En Couple,1,true,5680 WY 27
23,M,519,En Couple,4,false,3072 LC 67
21,M,414,En Couple,0,true,2567 NC 45
22,F,1180,En Couple,1,false,648 AN 57
23,M,543,Célibataire,0,false,1963 LS 54
26, ,593,Célibataire,0,false,4446 IP 60
31,M,422,En Couple,2,true,2086 OQ 43
21,Masculin,1287,Célibataire,0,false,2563 AT 97
52,M,1174,Célibataire,0,false,7793 JJ 66
32,M,408,En Couple,1,false,7003 LL 80
42,F,529,En Couple,3,false,410 RY 25
18,F,197,En Couple,0,true,1482 ZA 74
18,F,157,En Couple,1,false,9614 PE 25
20,M,234,En Couple,0,false,7898 HT 10
22,M,1385,En Couple,0,false,9438 DR 75
20,M,502,En Couple,0,false,7219 JZ 16
70,M,1082,En Couple,1,false,8734 LD 43
40,M,536,En Couple,2,true,6737 CD 94
65,F,545,Célibataire,0,false,7089 YM 25
47,F,1370,En Couple,4,false,210 DV 42
26,M,209,En Couple,2,false,5054 YI 36
53,M,594,Célibataire,0,false,2196 XG 54
41,M,1191,En Couple,2,true,1741 NP 37
41,F,410,Célibataire,0,false,9915 QR 16
26,M,221,En Couple,1,false,6122 RK 32
34,M,837,En Couple,1,true,1704 EF 53
20,M,205,En Couple,0,false,9793 RS 33
41,M,195,En Couple,0,false,3074 IA 11
55,F,1019,Célibataire,0,false,2351 HM 54
42,F,505,Seul,0,false,2545 ZT 59
56,F,1287,En Couple,0,true,9079 OF 94
26,M,522,En Couple,4,false,4445 VW 81
35,M,206,En Couple,1,false,4346 RQ 36
26,F,414,Seule,1,false,835 EE 13
78,F,520,Célibataire,0,false,8509 II 52
67,M,207,En Couple,2,false,4192 QP 98
52,M,569,En Couple,4,false,9463 WR 16
22,M,502,En Couple,3,true,6931 ZI 71
57,M,180,En Couple,2,false,1199 CA 78
18,M,1227,Célibataire,0,false,847 PW 84
46,M,1023,En Couple,1,false,913 DE 40
34,M,584,En Couple,0,false,1894 VK 72
79,M,570,En Couple,0,false,9754 ED 12
80,F,545,En Couple,2,true,3134 VC 30
19,M,523,Seule,3,false,2823 LS 22
57,M,998,En Couple,3,false,4319 RC 90
38,M,1107,Célibataire,0,false,794 WK 27
33,M,521,En Couple,3,false,2339 VM 23
28,F,782,Célibataire,0,false,1908 YS 30
40,F,524,Célibataire,0,false,3173 HI 31
59,M,431,Célibataire,0,false,7563 PQ 91
80,F,599,En Couple,2,false,210 BD 36
36,M,534,En Couple,2,false,8181 TW 88
48,F,479,En Couple,1,false,586 TI 40
18,F,183,En Couple,2,true,6715 UZ 29
51,F,189,En Couple,4,false,9807 TD 81
27,M,152,En Couple,0,false,7303 QO 84
36,M,1051,En Couple,1,false,2772 GB 82
58,M,836,En Couple,2,false,5333 DA 10
25,F,535,En Couple,4,true,9374 KC 75
57,M,1317,En Couple,3,false,1381 XJ 76
23,F,403,En Couple,0,false,6726 JW 24
42,F,1235,En Couple,3,false,9895 ZR 45
57,M,584,Seule,3,false,4133 HZ 34
24,M,223,Célibataire,0,false,4557 AX 66
78,F,704,En Couple,3,false,4711 HS 15
60,F,411,En Couple,2,false,1276 VV 47
49,F,1282,En Couple,0,false,7080 VR 88
52,M,550,En Couple,3,false,8346 DH 51
22,M,1073,Seule,3,false,5625 RN 81
78,F,199,En Couple,0,false,2033 MB 54
52,M,710,Célibataire,0,false,667 OC 21
57,M,498,En Couple,1,true,6666 SJ 16
71,M,165,En Couple,3,false,993 LT 57
39,M,465,En Couple,0,true,9315 SU 51
47,M,588,En Couple,3,false,5234 JF 45
26,M,790,En Couple,3,false,3001 HM 44
35,F,1133,En Couple,1,false,7445 IW 39
22,M,591,Célibataire,0,false,5918 BQ 73
51,M,530,Célibataire,0,false,2355 JL 51
35,M,552,En Couple,0,false,7427 OP 36
59,F,457,Célibataire,0,false,3080 SH 39
24,M,508,En Couple,1,true,7246 SP 77
47,F,196,Seule,1,false,1730 YK 30
53,M,522,Célibataire,0,false,3573 UC 16
61,F,1241,En Couple,1,false,8176 PH 71
23,F,150,En Couple,0,false,5937 KV 94
66,M,1063,Célibataire,0,false,4195 TM 61
21,M,560,Célibataire,0,false,8572 NX 16
39,M,562,En Couple,0,false,1072 FD 92
46,F,417,Célibataire,0,false,7506 XL 31
53,M,502,Célibataire,0,false,6971 AO 79
57,M,599,Célibataire,0,false,1427 KG 42
38,M,440,Seule,1,false,7740 SL 33
37,M,1309,Célibataire,0,false,1983 ZG 32
23,M,578,En Couple,4,false,8110 ID 44
21,F,462,En Couple,2,false,8584 YF 70
47,M,225,Seule,2,false,5259 UX 28
49,F,406,En Couple,3,false,1683 WE 45
74,F,565,En Couple,2,false,3504 TU 37
19,M,475,En Couple,1,false,855 NK 95
26,M,234,En Couple,2,false,8431 JL 76
67,M,411,Marié(e),2,true,1659 XT 98
37,M,507,En Couple,3,false,5495 KI 23
45,F,189,En Couple,1,false,5276 LK 69
24,F,199,En Couple,1,false,7022 WS 45
38,F,981,En Couple,3,false,340 BE 77
35,M,432,Célibataire,0,false,4231 NN 69
58,M,1051,En Couple,0,true,5171 AO 49
43,M,1000,En Couple,0,false,7500 MR 62
52,F,200,Célibataire,0,false,6010 PM 78
51,M,177,En Couple,1,true,2084 CY 90
54,F,865,En Couple,2,true,8155 MD 46
23,M,571,En Couple,0,false,2093 CR 71
